# freq, loss
1.082153320000e+02 1.504290806354e+00
1.082641600000e+02 1.580590610365e+00
1.083129880000e+02 1.662924900033e+00
1.083618160000e+02 1.751596569147e+00
1.084106450000e+02 1.846912674818e+00
1.084594730000e+02 1.949175113157e+00
1.085083010000e+02 2.058690820499e+00
1.085571290000e+02 2.175762491570e+00
1.086059570000e+02 2.300688737156e+00
1.086547850000e+02 2.433762259888e+00
1.087036130000e+02 2.575267942778e+00
1.087524410000e+02 2.725480864453e+00
1.088012700000e+02 2.884667610916e+00
1.088500980000e+02 3.053070971286e+00
1.088989260000e+02 3.230927390979e+00
1.089477540000e+02 3.418452024481e+00
1.089965820000e+02 3.615839831810e+00
1.090454100000e+02 3.823263557338e+00
1.090942380000e+02 4.040871782571e+00
1.091430660000e+02 4.268787077047e+00
1.091918950000e+02 4.507109258704e+00
1.092407230000e+02 4.755894074366e+00
1.092895510000e+02 5.015181063806e+00
1.093383790000e+02 5.284973016827e+00
1.093872070000e+02 5.565239711762e+00
1.094360350000e+02 5.855917092461e+00
1.094848630000e+02 6.156906667389e+00
1.095336910000e+02 6.468075136966e+00
1.095825200000e+02 6.789260930597e+00
1.096313480000e+02 7.120247777055e+00
1.096801760000e+02 7.460804489828e+00
1.097290040000e+02 7.810659385951e+00
1.097778320000e+02 8.169507496785e+00
1.098266600000e+02 8.537011494694e+00
1.098754880000e+02 8.912802795427e+00
1.099243160000e+02 9.296482818332e+00
1.099731450000e+02 9.687632469237e+00
